occurrence_id,movie_id,movie_title,genre,director_name,director_id,oscar_year,won_oscar,exact_word,surrounding_text,linguistic_context,timestamp,total_count_fucks,average_fucks_per_hour,synopsis,image
5085,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"Yeah, your family is fucking trash.",general_expletive,"01:59:08,934",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5086,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"(in English): Why don't you take your fucking coat, too.",insult,"01:59:27,744",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5087,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,Yesterday was your fucking birthday?,general_expletive,"02:01:57,394",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5088,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"Happy fucking birthday, I guess.",general_expletive,"02:02:07,237",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5089,287,Anora,Comedy,Sean Baker,179.0,2025,True,fuck,Says the fuck head named Igor.,insult,"02:02:30,260",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5090,287,Anora,Comedy,Sean Baker,179.0,2025,True,Fucking,(laughs) Fucking Igor.,general_expletive,"02:02:33,430",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5091,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"Igor means ""hunchback weirdo,"" you fucking piece of shit.",insult,"02:02:54,076",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5092,287,Anora,Comedy,Sean Baker,179.0,2025,True,fuck,"Can you shut the fuck up, please?",insult,"02:02:57,204",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5093,287,Anora,Comedy,Sean Baker,179.0,2025,True,motherfucker,"Touché, motherfucker?",compound_expletive,"02:03:13,178",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5094,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,Did I ask for your fucking opinion?,general_expletive,"02:04:54,988",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5095,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"Dude, you fucking assaulted me.",insult,"02:05:23,183",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5096,287,Anora,Comedy,Sean Baker,179.0,2025,True,Fucking,You... Fucking support?,insult,"02:05:25,268",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5097,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"It's fucking battery, as well as kidnapping",general_expletive,"02:05:42,160",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5098,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"and fucking a million other felonies, I'm sure.",general_expletive,"02:05:43,995",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5099,287,Anora,Comedy,Sean Baker,179.0,2025,True,Fuck,"Fuck you, dude.",insult,"02:05:47,791",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5100,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,(in English): You fucking pinned me to the ground.,insult,"02:05:55,382",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5101,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,You tied my fucking hands behind my back.,insult,"02:05:57,384",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5102,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,You... you fucking gagged me.,insult,"02:05:59,261",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5103,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,Have you seen the fucking bruises,insult,"02:06:01,054",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5104,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,on my legs and my fucking arms?,general_expletive,"02:06:02,597",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5105,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,"You fucking assaulted me, you psychopath.",insult,"02:06:05,558",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5106,287,Anora,Comedy,Sean Baker,179.0,2025,True,fucking,It's because you're fucking crazy.,insult,"02:06:14,401",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5107,287,Anora,Comedy,Sean Baker,179.0,2025,True,motherfucker,You sick motherfucker would've raped me.,compound_expletive,"02:07:25,305",491,212.48,"A young sex worker from Brooklyn marries a Russian oligarch's son, setting off a frantic search by his family to annul the marriage.",
5108,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,Fuck,Fuck.,general_expletive,"00:18:44,720",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5109,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fuck,"Oh, fuck, here we go again.",exclamation_shock,"00:19:57,600",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5110,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fucking,"[MAN]: God, it's fucking pulling teeth sometimes.",exclamation_shock,"00:20:06,360",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5111,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fucking,There are no fucking jobs!,exclamation_shock,"00:20:51,680",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5112,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,Fuck,[MAN]: Fuck!,general_expletive,"00:23:33,000",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5113,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fuck,Then shut the fuck up.,general_expletive,"00:23:43,920",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5114,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,Fuck,Fuck.,general_expletive,"00:23:46,720",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5115,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,Fuck,Fuck.,general_expletive,"00:23:52,600",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5116,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fucking,I'll fucking kill you.,insult,"00:23:59,200",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5117,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,Fuck,Fuck!,general_expletive,"00:52:08,200",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5118,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fucking,with the fucking sick dog!,general_expletive,"01:26:56,800",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5119,211,Room,Drama,Lenny Abrahamson,134.0,2016,False,fucking,[MA]: I'm calling the fucking lawyer.,general_expletive,"01:27:06,320",12,6.38,"A young woman and her five-year-old son, born in captivity, escape and must navigate the overwhelming outside world together.",
5120,209,The Martian,Adventure,Ridley Scott,77.0,2016,False,Fuck,Fuck.,general_expletive,"00:15:17,434",4,1.74,An astronaut stranded alone on Mars must use his science skills to survive long enough to be rescued by NASA.,
5121,209,The Martian,Adventure,Ridley Scott,77.0,2016,False,Fuck,"Fuck you, Mars.",insult,"00:23:22,419",4,1.74,An astronaut stranded alone on Mars must use his science skills to survive long enough to be rescued by NASA.,
5122,209,The Martian,Adventure,Ridley Scott,77.0,2016,False,fuck,What the fuck?,exclamation_shock,"00:55:30,779",4,1.74,An astronaut stranded alone on Mars must use his science skills to survive long enough to be rescued by NASA.,
5123,209,The Martian,Adventure,Ridley Scott,77.0,2016,False,fuck,What the fuck?,exclamation_shock,"00:55:33,915",4,1.74,An astronaut stranded alone on Mars must use his science skills to survive long enough to be rescued by NASA.,
5124,212,Bridge of Spies,Drama,Steven Spielberg,11.0,2016,False,fucked,"- You fucked it all up! - Oh, don't worry.",insult,"01:53:50,103",2,0.91,An American lawyer negotiates the exchange of CIA spy Francis Gary Powers for Soviet spy Rudolf Abel during the Cold War.,
5125,212,Bridge of Spies,Drama,Steven Spielberg,11.0,2016,False,fucked,"Well, then I have fucked it all up.",general_expletive,"01:54:26,306",2,0.91,An American lawyer negotiates the exchange of CIA spy Francis Gary Powers for Soviet spy Rudolf Abel during the Cold War.,
5126,274,Elvis,Biography,Baz Luhrmann,81.0,2023,False,Fuck,Fuck the international.,general_expletive,"02:09:13,653",1,0.38,Baz Luhrmann's kinetic portrait of Elvis Presley's meteoric rise and exploitative relationship with manager Colonel Tom Parker.,
5127,215,La La Land,Comedy,Damien Chazelle,129.0,2017,False,Fuck,- Fuck 'em. - You always say that.,insult,"01:03:28,800",1,0.5,"An aspiring actress and a jazz pianist fall in love in Los Angeles, chasing their dreams while testing the limits of their relationship.",
5128,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I've had the fucking thing repaired ten times.,general_expletive,"00:03:53,760",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5129,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"I mean, how many times do we have to fix these fucking pipes?",general_expletive,"00:07:19,520",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5130,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"I don't give a fuck what you do, Mrs. Olsen.",insult,"00:08:10,760",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5131,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I'm just trying to fix the fucking leak.,general_expletive,"00:08:13,000",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5132,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Get the fuck out of my fucking house.,general_expletive,"00:08:27,480",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5133,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Get the fuck out of my fucking house.,general_expletive,"00:08:27,480",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5134,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Okay. Get the fuck out out of my fucking house,general_expletive,"00:08:29,640",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5135,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Okay. Get the fuck out out of my fucking house,general_expletive,"00:08:29,640",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5136,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,What the fuck's the matter with you?,insult,"00:08:40,840",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5137,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"So, what the fuck you looking at me for?",insult,"00:12:09,120",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5138,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Excuse me? I said what the fuck are you looking at me for?,insult,"00:12:12,720",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5139,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Hey, take a fucking walk... No, no, no, don't apologize to this asshole.",exclamation_shock,"00:12:15,280",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5140,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I want to take a fucking hike.,general_expletive,"00:12:30,080",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5141,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Aw, fuck this.",general_expletive,"00:18:06,600",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5142,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,What are you saying? Tell me the fucking truth.,insult,"00:21:20,280",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5143,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Who's in the fucking hospital here?,general_expletive,"00:22:45,680",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5144,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Let me get her back. Fuck her.,insult,"00:22:57,960",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5145,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Ease up on the drag, ease up on your drag. Watch your fucking thumb.",general_expletive,"00:27:20,600",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5146,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,You keep it nice. What a homemaker. Fuck off.,insult,"00:30:51,960",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5147,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,You know what? You go fuck yourself.,insult,"00:31:35,760",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5148,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Aw, fuck me.",general_expletive,"00:34:58,000",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5149,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,What's that? Fuck my fucking ass.,exclamation_shock,"00:34:59,360",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5150,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,What's that? Fuck my fucking ass.,exclamation_shock,"00:34:59,360",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5151,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,What the fuck are you doing? I just said let's go inside.,insult,"00:38:28,440",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5152,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"My problem is I could've ripped your fucking leg off. Okay, I'm sorry I misused the English language.",insult,"00:38:35,600",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5153,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Well, he was a fucking great guy, Patrick, I'll tell you that.",insult,"00:40:17,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5154,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fucking,"Fucking smart ass, I swear to God.",exclamation_shock,"00:40:40,280",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5155,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Will you shut the fuck up? Fuck you. Star Trek sucks.,insult,"00:41:05,120",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5156,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Will you shut the fuck up? Fuck you. Star Trek sucks.,insult,"00:41:05,120",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5157,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,You fucking retard.,insult,"00:41:07,880",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5158,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,motherfucker,"Tell me about Star Trek, enlighten me, motherfucker.",compound_expletive,"00:41:12,400",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5159,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Fuck Star Trek. Every sci-fi classic film you like is based on Star Trek.,insult,"00:41:22,240",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5160,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Shut the fuck up.,general_expletive,"00:44:51,280",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5161,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"You want to keep it down, you fucking morons?",insult,"00:52:05,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5162,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Lee, you want to get these fucking pinheads out of my house please?",insult,"00:52:13,520",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5163,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I'm not fucking around.,general_expletive,"00:52:35,640",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5164,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,It's 2:00 in the fucking morning.,general_expletive,"00:52:37,640",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5165,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Get these fucking assholes dressed and get them the fuck out of here.,insult,"00:52:39,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5166,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Get these fucking assholes dressed and get them the fuck out of here.,insult,"00:52:39,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5167,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Go ahead. Shoot for it, you fucking idiot.",insult,"00:53:26,960",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5168,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Did you see Jupiter, you fucking asshole?",insult,"00:53:51,880",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5169,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Fuck you. Come on.,insult,"00:53:57,400",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5170,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"and it's fucking freezing up stairs,",general_expletive,"01:00:24,560",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5171,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,No fucking way.,exclamation_shock,"01:04:49,680",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5172,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,You can't run a commercial vessel by yourself. It's a big fucking expense.,insult,"01:04:56,640",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5173,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Who gives a fuck where you are? Patty, I swear to God,",insult,"01:05:01,600",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5174,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I'm going to knock your fucking block off.,insult,"01:05:03,400",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5175,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,I said great parenting. Fuck you.,insult,"01:05:07,160",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5176,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Mind your fucking business, fucking asshole.",general_expletive,"01:05:08,720",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5177,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Mind your fucking business, fucking asshole.",general_expletive,"01:05:08,720",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5178,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"I'm going to smash your fucking face, you fucking asshole.",insult,"01:05:13,920",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5179,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"I'm going to smash your fucking face, you fucking asshole.",insult,"01:05:13,920",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5180,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fucking,"Uncle Lee, are you fundamentally unsound? Fucking asshole.",insult,"01:05:18,920",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5181,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Get in the fucking car.,general_expletive,"01:05:22,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5182,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Oh, God, fuck. Oh, fuck, where'd I park this motherfucking car?",exclamation_shock,"01:11:03,240",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5183,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Oh, God, fuck. Oh, fuck, where'd I park this motherfucking car?",exclamation_shock,"01:11:03,240",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5184,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,motherfucking,"Oh, God, fuck. Oh, fuck, where'd I park this motherfucking car?",compound_expletive,"01:11:03,240",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5185,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,It's all the way up. It's blowing fucking freezing air on me.,general_expletive,"01:11:21,680",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5186,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,Where's the horse that goes with this fucking car? Maybe he can breathe on us.,general_expletive,"01:11:26,800",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5187,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,You'd save a fucking fortune. Will you shut the fuck up about the freezer?,insult,"01:11:33,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5188,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,You'd save a fucking fortune. Will you shut the fuck up about the freezer?,insult,"01:11:33,320",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5189,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,Fuck,Fuck you.,insult,"01:30:09,080",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5190,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,You couldn't get from here to Quincy in half an hour if you flew in a fucking spaceship.,insult,"01:33:25,440",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5191,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Okay, fuck it.",general_expletive,"01:33:28,800",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5192,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,"Dude, you're like pulling out of the fucking station ahead of me.",insult,"01:42:16,400",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5193,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,"Oh, fuck. What happened? Are you okay?",insult,"01:43:29,480",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5194,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,I tripped over your fucking doll house.,general_expletive,"01:43:31,960",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5195,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,What's it doing on the fucking floor?,exclamation_shock,"01:43:43,000",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5196,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fuck,Do you want to fuck me or not? Yes.,insult,"01:44:04,160",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
5197,216,Manchester by the Sea,Drama,Kenneth Lonergan,137.0,2017,False,fucking,You're a fucking asshole.,insult,"01:45:42,040",80,35.62,"A Boston janitor returns to his hometown as guardian of his nephew after his brother dies, haunted by a past tragedy.",
